DDI ID,Description,brand,Model,S/N,Floor,Side,Department,REMARKS,,supplied company,Eng./contact,LPO/invoice,Sub Category(BIO),Original Value (PR),Accumulated Depreciation,Salvage Value,Item Age,install date,Usage Status,Full Loss
BE01331,EUROIMMUN Analyzer I+AC0-2P,EUROIMMUN,I+AC0-2P,6238000482,f3/B,,Clinical Lab,+ACI-Taking back the equipment on 28/1/2021, Reagents for this machine not approved from MOH.+ACI-,,INNOMEDICS,+ACI-Roben+AC0-97296508, sarah+AC0- 66044469+ACI-,,,,,,,+ACI-16/02/2020 , 2yr warrenty+ACI-,,
BE01332,Fast Plasma Glucose Analyser,Analox Instrument,GM9,4212,1 flr/A,Clinical Reserch room+AC0-1,CSC,Rqst by Motasem,,GAT,clint+AC0-69301658,3675,,+ACI-5,188.00+ACI-,,,,30/3/2021,,
BE01333,Fast Plasma Glucose Analyser,Analox Instrument,GM9,4214,1 flr/A,Clinical Reserch room+AC0-2,CSC,Rqst by Motasem,,GAT,clint+AC0-69301658,3675,,+ACI-5,188.00+ACI-,,,,30/3/2021,,
BE01334,centrifuge,ThermoScientific,Sorvall ST Plus,42738374,3 flr/B,nddb lab,BIO BANK,Rqst by Motasem,,ATC,Tariq,3676,,3450,,,,+ACI-15/3/21, 2yrs+ACI-,,
BE01335,Freezer +AC0-80,Thermo,TSX70086V,+ACI-,1115662401210313+ACI-,3 flr/B,nddb lab,BIO BANK,Rqst by Motasem,,ATC,Manoj,3676,,10500,,,,+ACI-10/6/2021, 2yrs warrnty, 5yrs comprosser warnty+ACI-,,
BE01336, Cell Sorter,BD Biosciences,FACSMelody,R6617680096,4 flr/B,Immunology Lab,IICTU,Rqst by Ajit Wilson,,ISSAC,Arun Lal,3698,,+ACI-100,000+ACI-,,,,+ACI-17/12/20+AC0-13/7/2021, 1 year+ACI-,,
BE01337,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130058,,,,purchase by Jumana Alkandari,,Online purchase,,PR+AC0-6453,,KD+AC0-50,,,,22/8/21,,
BE01338,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130057,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,KD+AC0-50,,,,,,
BE01339,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130056,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01340,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130055,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01341,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130054,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01342,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130053,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01343,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130052,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01344,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130051,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01345,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130050,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01346,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130049,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01347,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130048,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01348,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130047,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01349,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130046,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01350,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130045,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01351,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130044,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01352,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130043,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01353,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130042,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01354,Analog Handgrip Dynamometer,TAKEI SCIENTIFIC INSTRUMENT Co. LTD.,T.K.K 5001 GRIP+AC0-A,80130041,,,,Jumana Alkandari,,Online purchase,,PR+AC0-6453,,,,,,,,
BE01355,FibroScan,Echosens: France,FS630 Expert,F0110185,1 flr/A,Room+ACM-2,Clinical Skill Centre,Donated by BBAG as a part of MMI kuwait Project (KADEM),Dr. M Abu Farah in charge,Al+AC0-Owais International,Preethy+AC0-60787709,,,+ACI-64,000+ACI-,,,,29/08/2021+AC0- 2yrs warrenty,,
BE01356,Freezer +AC0-80,Thermo Scientific,TSX70086V,+ACI-,1116291401210528+ACI-,3flr/B,,BIO BANK,req: by Dr.Dalal,,ATC,,PR+AC0-3837,,+ACI-10,500+ACI-,,,,21/9/2021+AC0-2yrs Warranty,,
BE01357,Freezer +AC0-20,Thermo Scientific,TSX3020FV,+ACI-,1132739301210605+ACI-,3flr/B,,GENOME CENTER,req: by sindhu,,ATC,,PR+AC0-3915,,+ACI-3,900+ACI-,,,,28/9/2021+AC0-2yrs Warranty,,Eqpt. Not Working after 0ne month of installation. Replaced with another one on 3/8/2022
BE01358,Real time PCR system,ThermoFisher,QS6 Pro,+ACI-,2778621070005+ACI-,3flr/B,,GENOME CENTER,req: by sindhu,,Bader Sultan,,PR+AC0-4108,,+ACI-22,000+ACI-,,,,28/9/2021+AC0-2yrs Warranty,,
BE01359,MESI Tabelet,MESI,MTABSYSW,0212+AC0-JUF7,G/B,,Podaitry Clinic,req: by Dr.Dalal,,STC(Shams trading),Ahmed+AC0-65090383,PR+AC0-4168,,+ACI-2,850+ACI-,,,,28/9/2021+AC0-1yr Warranty,,
BE01360,Genetic Sequencer,illumina,NextSeq 1000,VL00166,3flr/B,,GENOME CENTER,Replacement for BE01150,,ATC+AC0-Lab,,replacement,,,,,,,,
BE01361,Triple Quadrupole MS MS System,Thermo Scientific,TSQ Quantis,TSQ+AC0-Q+AC0-10618,3flr/B,,BMBU/Proteomic Lab,Eqpt. Supplied againist the AMC renewal frm 2021 of ORBITRAP for 3 yrs.,,AVERROES,,free of cost,,,,,,03/10/2021+AC0- 3yrs warranty,,
BE01362,ECG Machine,Welch Allyn,Mortara ELI 250C,+ACI-,120190001165+ACI-,G/B,rm+ACM-536,General clinic,MOH,,installed by Alessa,,MOH,,,,,,26/10/21+AC0- 3yrs,,
BE01363,ECG Machine,Welch Allyn,Mortara ELI 250C,+ACI-,120190001164+ACI-,1flr/B,rm+ACM-614,Pediatric Clinic,MOH,,installed by Alessa,,MOH,,,,,,26/10/21+AC0- 3yrs,,
BE01364,ECG Machine,Welch Allyn,Mortara ELI 250C,+ACI-,120190001166+ACI-,G flr/ B,rm+ACM-502,General clinic,MOH,,installed by Alessa,,MOH,,,,,,26/10/21+AC0- 3yrs,,
BE01365,ECG Machine,Welch Allyn,Mortara ELI 250C,+ACI-,120190001163+ACI-,G flr/ B,rm+ACM-408,Cardiolgy clinic,MOH,,installed by Alessa,,MOH,,,,,,26/10/21+AC0- 3yrs,,
BE01366,ECG Machine,Welch Allyn,Mortara ELI 250C,+ACI-,120230001921+ACI-,,,BME store,MOH,,installed by Alessa,,MOH,,,,,,26/10/21+AC0- 3yrs,,
BE01367,Mini Centrifuge,Eppendorf,Minispin,5452KI512044,1 flr/A,rm+ACM-1,Clinical research,req: Motasem,,Central Circle,,PO+AC0-003947,,386.500KD,,,,31/10/21(delivered),,
BE01368,Mini Centrifuge,Eppendorf,Minispin,5452KI512032,1 flr/A,rm+ACM-2,Clinical research,req: Motasem,,Central Circle,,PO+AC0-003947,,386.500KD,,,,31/10/21(delivered),,
BE01369,Double door Fridge,Hisense,RT295N4DGN,4132273,1 flr/A,rm+ACM-1,Clinical research,,,Local purchase,,,,85KD,,,,Mar+AC0-21,,
BE01370,Ambulatory BP machine,GE,TONOPORT V,TONO20964,1 flr/B,,DAFNE,req: Dr.Dalal,with Abeer,ATC,,PO+AC0-004291,,500KD,,,,21/11/2021,,
BE01371,Ambulatory BP machine,GE,TONOPORT V,TONO20961,1 flr/B,,DAFNE,req: Dr.Dalal,with Abeer,ATC,,PO+AC0-004291,,500KD,,,,21/11/2021,,
BE01372,Handheld Blood Analyzer,ABBOTT,i+AC0-STAT 1,(21)417503 +ACY- 1902792(printer),B1,DIC,DIC,req: by Aasma (clinical lab),,Bader Sultan,,MOH,,,,,,13/10/2021,,
BE01373,Handheld Blood Analyzer,ABBOTT,i+AC0-STAT 1,(21)411694 +ACY- 2000697(printer),,,clinical lab,req: by Aasma (clinical lab),,Bader Sultan,,MOH,,,,,,13/10/2021,,
BE01374,N2 Locator with level monitor,Thermo Scientific,4plus,NPB2021180199Y,4th,B,IICTU,dr.Amal,Eqpt. Installed in K.C.C.C for project No+ACM-2020/1578.,Bader Sultan,,PO+AC0-003946,,,,,,,,
BE01375,Nitrogen Generator,Peak Scientific,GENIUS,771048042,3rd,B,Proteomics lab,free of cost for new machine,,Averroes,,,,,,,,26/12/2021,,
BE01376,Ambulatory BP machine,GE,TONOPORT V,TONO19754,1 flr/B,,DAFNE,req: Dr.Dalal,with Abeer,ATC,Jijo,,,500KD,,,,16/12/2021,,
BE01377,Bioplex Suspension Array System,BioRad,Bioplex200,LX10021266423,3rd,,BMBU,Replacement agreement for BE00277 under AMC,,ATC,Rana,,,,,,,2022+AC0-12+AC0-01,,
BE01378,Agilent SEAHORSE Analyzer,AGILENT,XFe 96,US00412059,3rd,,BMBU,req: Sindhu for GENOME/ As per motasem instruction installed in BMBU.,,Al+AC0-Arfaj,,PO+AC0-004262,,+ACI-70,371KD+ACI-,,,,13/01/2022+AC0- 3 yrs warranty,,
BE01379,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000568,G/B,Rm+ACM-408,Cardiolgy clinic,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,Mahmood+AC0-50691590,,,,,,,17/03/2022,,
BE01380,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000525,1/A,RM+ACM-4,CSC,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,17/03/22,,
BE01381,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000510,5/A,,MFC,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,17/03/22,,
BE01382,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000574,1/A,RM+ACM-5,CSC,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,17/03/22,,
BE01383,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000528,1/B,,DAFNE,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,23/3/22,,
BE01384,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000572,1/B,,DAFNE,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,23/3/22,,
BE01385,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000550,1/B,,DAFNE,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,23/3/22,,
BE01386,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000514,1/B,,DAFNE,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,23/3/22,,
BE01387,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000579,1/B,,DAFNE,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,23/3/22,,
BE01388,Vital Signs Monitor,SOMA TECH,BLT V6,V13A0000516,1/B,,DAFNE,MOH,,Al+AC0-homaizi Grandsons Pharmaceutical,,,,,,,,23/3/22,,
BE01389,QPCR System(Real time PCR),Thermofisher+AC0-Life tech,QS5(QuantStudio 5),2725210057,3/B,,BMBU,company gave this free against the AMC approval for 3 years.,,BaderSultan,,,,,,,,30/3/2022+AC0- 3yrs warranty,,
BE01390,Freezer +AC0-20,Ariston,UA8F1CWUK,CV291W,3/B,,GENOME CENTER,sindhu+AC0-local purchase request,,Andalus+AC0-,22448844,inv: 305016790,,,,,,2022+AC0-12+AC0-06,,
BE01391,REFRIGERATOR,Samsung,RT60K6000WW,OGDV4DBT100037R,4/B,freezer room,Immunology,Ajith+AC0-local purchase request,,X+AC0-CITE,1832255,inv: 101111106,,,,,,19/6/2022+AC0- 3yrs ext. war,,
BE01392,Chest Freezer,Whirlpool,,,4/B,,Immunology,Ajith+AC0-local purchase request,,X+AC0-CITE,,inv: 3025129565,,,,,,20/6/2022+AC0- 3yrs ext. warranty,,
BE01393,Automated cell counter,Thermofisher,countess 3,2187A22033705,4/B,,Immunology,Ajith,,Bader Sultan,,po: 004574,,,,,,15/6/2022+AC0- 2yrs warranty,,
BE01394,Vacusip,INTEGRA,Vacusip,220011,4/B,,Immunology,Dr.Amal,,Central Circle,,po: 004401,,,,,,19/6/2022,,
BE01395,Imaging and analyzing Machine,BIO+AC0-RAD,ChemiDoc MP,734BR5877,3/B,,BMBU,BE00305 Replacement under AMC 2022,,ATC,,,,,,,,2022+AC0-04+AC0-08,,
BE01396,Freezer +AC0-80,THERMOFisher,TSX60086V,+ACI-,1124990801220122+ACI-,4/B,,Immunology,Ajith,,ATC,Adel,po:004416,,,,,,18/8/22+AC0- 2yrs warranty,,
BE01397,Freezer +AC0-20,Thermo Scientific,TSX3020FV,+ACI-,1141929801220211+ACI-,3flr/B,,GENOME CENTER,req: by sindhu,,ATC,,PR+AC0-3915,,+ACI-3,900+ACI-,,,,28/9/2021+AC0-2yrs Warranty,Replacement freezer BE01357,
BE01398,MULTI+AC0-MODE READER,BIOTEK,SYNERGY HTX,22060606,3flr/B,,BMBU,replace under AMC 2022,,Alarfaj,,AMC,,,,,,30/8/2022,,
BE01399,Incubated Shakers,Thermo Scientific,MaxQ4000,300514097,4/B,,GENETIC LAB,req: by sindhu,,ATC,,PO:004372,,2850,,,,4/10/2022+AC0- 2yrs,,
BE01400,Qiagen Digital PCR,QIAGEN,QIAcuity One,+ACI-,01483+ACI-,3/B,,BMBU,FOC against AMC 2022(item 18+ACY-19),,CCC,,FOC,,,,,,6/10/2022+AC0-2yrs,,
BE01401,Fridge(small+AC0-3.5 cu.ft),Wansa,WROW+AC0-102+AC0-DSSC7,ZD2205+AC0-0181,1/A,,Clinical Skill Centre,Katia,,MedArabia,,PO:004866,,70,,,,2022+AC0-04+AC0-10,,
BE01402,Rocker+AC0- Shaker,GrantInstrument,PMR+AC0-100,+ACI-,01013022060150+ACI-,4/B,,Immunology,Sindhu,genetic given to immuno as a replacement ,CCC,,PO:004635,,614,,,,2022+AC0-11+AC0-10,,
BE01403,Rocker+AC0- Shaker,GrantInstrument,PMR+AC0-30,+ACI-,01015222050281+ACI-,4/B,,GENETIC LAB,Sindhu,,CCC,,PO:004636,,226,,,,2022+AC0-11+AC0-10,,
BE01404,Rocker+AC0- Shaker,GrantInstrument,PMR+AC0-30,+ACI-,01015222050276+ACI-,4/B,,GENETIC LAB,Sindhu,,CCC,,PO:004636,,226,,,,2022+AC0-11+AC0-10,,
BE01405,HBA1C Analyser,EKF Diagnostics,QUO+AC0-TEST,1A9118,3/B,,Clinical Lab,Jane,,Almojil(siby),,PO:004695,,720,,,,11/10/2022+AC0-2yrs,,
BE01406,Saphyr System 2nd gen,Bionano Genomics inc./USA,Saphyr,G143,3/B,,GENOME,Sindhu,,LTS+AC0-24311246/7/8/9,info+AEA-ltstoday.com,PO:004263,,89000(eqpt),,,,22/3/22+AC0- 2yrs,,
BE01407,Chemistry Analyser,Beckman Coulter,DXC 700AU,2022022592,3/B,,Clinical Lab,Replacement for BE00406 under AMC,,ATC,,AMC,,,,,,17/10/2022,,
BE01408,Fridge,Dexon,URLF+AC0-US375S,+ACI-,1178664485026671960036+ACI-,1/A,,Clinical Skill Centre,,,MedArabia+AC0-local purchase,,PO:004978,,182,,,,2022+AC0-10+AC0-11,,
BE01409,Titramax Shaker,Heidolph,Titramax+AC0-101,200553043,4/B,,Immunology,Ajith,,Coming Century co.,+ACI-gigi+AC0-98004907, manager+AC0-55545007+ACI-,PO: 004814,,540,,,,2022+AC0-12+AC0-11,,
BE01410,Titramax Shaker,Heidolph,Titramax+AC0-101,200553042,4/B,,Immunology,Ajith,,Coming Century co.,+ACI-gigi+AC0-98004907, manager+AC0-55545007+ACI-,PO: 004814,,540,,,,2022+AC0-12+AC0-11,,
BE01411,Analytical Balance,OHAUS,PR224M,CR225304177,4/B,,Immunology,Ajith,,Coming Century co.,,PO: 004815,,634,,,,2022+AC0-12+AC0-11,,
BE01412,Analytical Balance,OHAUS,PR224M,CR225304190,4/B,,Immunology,Ajith,,Coming Century co.,,PO: 004815,,634,,,,2022+AC0-12+AC0-11,,
BE01413,Freezer +AC0-20,Ariston,A8F1CW,96397,3/B,,GENOME,sindhu,,MedArabia,,PO:005036,,273,,,,22/11/22,,
BE01414,Small Freezer,Wansa,WUOD+AC0-102+AC0-NFSSC7,ZD2205+AC0-0180,3/B,,Tissue Bank,,,MedArabia,,PO:005050,,91,,,,29/11/22,,
BE01415,Transfaction Unit,LONZA,NUCLEOFECTOR 2b,92020086,4/B,,Immunology,tectron replaced the old faulty with new one,,Tectron,,,,,,,,Mar+AC0-22,,
BE01416,MACS Quant Analyser,MILTENYI BIOTEC,MACS Quant16,40507,3/B,,GENOME,,,Tectron,,PO:005046,,39000,,,,+ACI-28/11/22, 2yrs+ACI-,,
BE01417,Analytical Balance,RADIN AG,AS220 R2 PLUS,757498,4/B,,GenetiC LAB,REQ: nermeen,,Med Arabia,,PO:004956,,327.6,,,,30/11/22,,
BE01418,Analytical Balance,RADIN AG,AS220 R2 PLUS,757497,B1,,AHF,REQ: nermeen,,Med Arabia,,PO:004956,,327.6,,,,30/11/22,,
BE01419,Chest Freezer,Whirlpool,CF600T,+ACI-,302222011777+ACI-,4/B,,Immunology,,,Med Arabia,,PO:005061,,221,,,,2022+AC0-04+AC0-12,,
BE01420,Chest Freezer,Whirlpool,CF19T,+ACI-,302206000836+ACI-,4/B,,Immunology,,,Med Arabia,,PO:005061,,143,,,,2022+AC0-04+AC0-12,,
BE01421,Electronic BP Apparatus,Welch Allyn,34XFST+AC0-4,+ACI-,100011574021+ACI-,1/B,,DAFNE,+ACI-company installed for NOVONOR Disk company, Dr. Ebaa request+ACI-,,ATC,,,,,,,,2022+AC0-05+AC0-07,,
BE01422,Medical Body Composition Analyzer,SECA/Germany,554,+ACI-,10000000827729+ACI-,1/B,,DAFNE,+ACI-company installed for NOVONOR Disk company, Dr. Ebaa request+ACI-,,ATC,,,,,,,,2022+AC0-05+AC0-07,,
BE01423,Semi+AC0-auotomated Microtome,LEICA BioSystem,Histocore Multicut,+ACI-,02891+ACI-,4/B,,GENETIC LAB,REQ: nermeen,,VIRTUS(alessa),,PO:004898,,4520,,,,2022+AC0-11+AC0-12,,
BE01424,Rotary Microtome,Thermo Scientific,HM325,S22080979EP,3/B,,BIO BANK,req:motasem,,ATC,,PO:004704,,4000,,,,16/11/2022,,
BE01425,Blood Extraction Arm Chair,INMOCLINC,I21250,3601022,1/A,CSC,+ACI-Research Clinic,rm+ACM-2+ACI-,Donated by BBAG as a part of MMI kuwait Project (KADEM),,ATC,,MOH,,,,,,,,
BE01426,Immunochemistry Analyser,Beckman Coulter,Immage800,20185,3/B,,Clinical Lab,FOC+AC0-  for the replacement contract of another 4 machine in clinical lab.,,ATC,,,,14000,,,,+ACI-16/01/23, 1yr warranty+ACI-,,
BE01427,Refrigerated centrifuge,Thermo Scientific,Sorvall ST40R plus,43137469,3/B,,BIO BANK,,,Central Circle,,PO:005125,,4642,,,,+ACI-6/4/2023, 2yr+ACI-,,
BE01428,Benchtop Homogenizer,MP Biomedicals,FASTPREP+AC0-24,23014728,3/B,,GENOME,(Dr.Fawaz lab),,Tectron,,PO:005309,,4400,,,,2023+AC0-04+AC0-04,,
BE01429,HBA1C Analyzer,Abbott,Afinion2,AF20046320,G/B,,Phlebotomy,FOC,,Ashraf co.,,,,,,,,2023+AC0-12+AC0-04,,
BE01430,HBA1C Analyzer,Abbott,Afinion2,AF20046349,,,DAFNE,FOC,,Ashraf co.,,,,,,,,2023+AC0-12+AC0-04,,
BE01431,HBA1C Analyzer,Abbott,Afinion2,AF20046397,,,+ACI-General clinic, rm536+ACI-,FOC,+ACI-Not working, replaced with new one FOC, feb 2025.+ACI-,Ashraf co.,,,,,,,,2023+AC0-12+AC0-04,,
BE01432,Xcell Eukaryotic System,BIO+AC0-RAD,Gene Pulser Xcell,617BR15112,4/B,,Genetic Lab,,,ATC,,PO:005202,,3500,,,,2023+AC0-01+AC0-05,,
BE01433,Tissue Processor,SAKURA,VIP 6AI+AC0-E2,60421195+AC0-0622,3/B,,Biobank,Upgrade under AMC (BE00231),,warba medical,,AMC,,,,,,,,
BE01434,Lab Glassware Washer,Tuttnauer,Tiva8+AC0-WD+AC0-1ML,W23020203,4/B,,Common+AC0- Freezer room,,,Bader Sultan,,PO: 004741,,4300,,,,29/5/2023,,
BE01435,Refrigerated centrifuge,Eppendorf,5910Ri,5943M1106673,3/B,,Biobank,dr.fawaz,,CCC,,PO: 005461,,5402,,,,29/5/2023,,
BE01436,Analgesy Meter,Ugo Basile SRL,37215,0017C23,B1,,AHF,nermeen,,Tectron,,PO: 005228,,1140,,,,2023+AC0-06+AC0-06,,
BE01437,Electronic Von Frey,Ugo Basile SRL,38450+AC0-001,0588u22,B1,,AHF,nermeen,,Tectron,,PO: 005228,,1190,,,,2023+AC0-06+AC0-06,,
BE01438,Tail Flick Unit,Ugo Basile SRL,37560,1331U22,B1,,AHF,nermeen,,Tectron,,PO: 005228,,1995,,,,25/5/2023,,
BE01439,Hot/Cold Plate NG,Ugo Basile SRL,35300,1381U22,B1,,AHF,nermeen,,Tectron,,PO: 005232,,2188,,,,2023+AC0-06+AC0-06,,
BE01440,Plantar Test,Ugo Basile SRL,37570+AC0-001,1361U22,B1,,AHF,nermeen,,Tectron,,PO: 005232,,2788,,,,2023+AC0-06+AC0-06,,
BE01441,Cassette Printer,SAKURA,Auotowrite,8030+AC0-8587,3/B,,Biobank,Upgrade under AMC (BE00238),,warba medical,,,,,,,,14/6/23,,
BE01442,Freezer +AC0-80,Thermo,TDE50086FV,+ACI-,1130326901230208+ACI-,3/B,,Biobank,dr. Fawaz,,ATC,,PO: 5227,,5569,,,,2023+AC0-04+AC0-06,,
BE01443,Freezer +AC0-20,Thermo,TSX2320FV,+ACI-,1141642501211203+ACI-,3/B,,Genome,dr. Fawaz,,ATC,,PO: 5227,,2650,,,,2023+AC0-04+AC0-06,,
BE01444,Infusion Volumetric Pump,AGILIA ,Agilia+AC0-VP MC,25354113,1/A,,Research Clinic,Donation from BBAG for KADEM project,,LTS,,,,1200,,,,26/6/2023,,
BE01445,Infusion Volumetric Pump,AGILIA ,Agilia+AC0-VP MC,25354117,1/A,,Research Clinic,Donation from BBAG for KADEM project,,LTS,,,,1200,,,,26/6/2023,,
BE01446,Infusion Volumetric Pump,AGILIA ,Agilia+AC0-VP MC,25354124,1/A,,Research Clinic,Donation from BBAG for KADEM project,,LTS,,,,1200,,,,26/6/2023,,
BE01447,Infusion Volumetric Pump,AGILIA ,Agilia+AC0-VP MC,25354128,1/A,,Research Clinic,Donation from BBAG for KADEM project,,LTS,,,,1200,,,,26/6/2023,,
BE01448,Syringe Pump,AGILIA ,Agilia+AC0-SP MC,25231374,1/A,,Research Clinic,Donation from BBAG for KADEM project,,LTS,,,,1200,,,,26/6/2023,,
BE01449,Syringe Pump,AGILIA ,Agilia+AC0-SP MC,25231380,1/A,,Research Clinic,Donation from BBAG for KADEM project,,LTS,,,,1200,,,,26/6/2023,,
BE01450,Syringe Pump,AGILIA ,Agilia+AC0-SP MC,25231386,1/A,,Research Clinic,Donation from BBAG for KADEM project,,LTS,,,,1200,,,,26/6/2023,,
BE01451,Syringe Pump,AGILIA ,Agilia+AC0-SP MC,25231391,1/A,,Research Clinic,Donation from BBAG for KADEM project,,LTS,,,,1200,,,,26/6/2023,,
BE01452,Cage +ACY- Rack Washer,IWT,Atlantis+AC0-Easy,921414,B1,,AHF,,,Alessa,,PO:5208,,54177,,,,+ACI-23/6/2023, 5yrs warranty+ACI-,,
BE01453,Freezer +AC0-20,Thermo Scientific,TSX3020FV,+ACI-,1142937801221017+ACI-,3/B,,GENOME,,,Averroes,,PO:5064,,3100,,,,25/7/2023,,
BE01454,Hematology Analyser,SYSMEX,XN330,15222,3/B,,clinical lab,Upgrade under AMC,,ATC,,,,7000,,,,20/6/2023,,
BE01455,Pharmacy Refrigerator,Thermo,TSX4505GV,+ACI-,1143137901221221+ACI-,B1,,Pharmacy Store,,,ATC,,PO:4938,,3225,,,,2023+AC0-07+AC0-08,,
BE01456,Urine Analyser,ELEKTRONIKA,LabUMat 2 +ACY- Urised 3 Pro,UPA08200314 +ACY- URP06200201,3/B,,clinical lab,,,ATC,,PO:5118,,10000,,,,+ACI-13/6/2023, 2yr+ACI-,,
BE01457,Microplate Reader,Agilent+AC0- BIOTEK,EPOCH+AC0-2,22120918,3/B,,BMBU,reqested by Dr.Samar,,Alarfaj,,PO:4862,,6750,,,,13/6/2023,,
BE01458,Freezer +AC0-80,Thermo Scientific,TSX60086V,165VTOC37M,3/B,,BMBU,,,Tectron,,PO: 5264,,7000,,,,30/8/2023,,
BE01459,Manual Weight/Height Scale,SECA,Seca 786,+ACI-,10000000436822+ACI-,1/A,Clinical research Rm+ACM-5,Clinical Skill Centre,MOH,,,,,,,,,,item received 26/9/2023,,
BE01460,Manual Weight/Height Scale,SECA,Seca 786,+ACI-,10000000463290+ACI-,1/A,Rm+ACM-440,Dental clinic,MOH,,,,,,,,,,item received 26/9/2023,,
BE01461,Manual Weight/Height Scale,SECA,Seca 786,+ACI-,10000000463288+ACI-,,,B2store,MOH,,,,,,F,,,,item received 26/9/2023,,
BE01462,Manual Weight/Height Scale,SECA,Seca 786,+ACI-,10000000463287+ACI-,,,B2store,MOH,,,,,,,,,,item received 26/9/2023,,
